query,notfound,_id,_score,symbol
6337,,6337,25.52669,SCNN1A
6338,,6338,25.525448,SCNN1B
6339,,6339,25.52669,SCNN1D
6340,,6340,25.52669,SCNN1G
6341,,6341,26.317228,SCO1
9997,,9997,26.31847,SCO2
60592,,60592,26.31847,SCOC
6342,,6342,26.31847,SCP2
59342,,59342,26.31847,SCPEP1
11341,,11341,26.31847,SCRG1
23513,,23513,26.31847,SCRIB
9805,,9805,26.31847,SCRN1
90507,,90507,26.31847,SCRN2
79634,,79634,26.31847,SCRN3
83482,,83482,25.52669,SCRT1
85508,,85508,26.31847,SCRT2
6343,,6343,26.31847,SCT
6344,,6344,26.31847,SCTR
80274,,80274,26.31847,SCUBE1
57758,,57758,26.31847,SCUBE2
222663,,222663,25.52669,SCUBE3
642658,,642658,26.31847,SCX
57410,,57410,26.31847,SCYL1
55681,,55681,26.31847,SCYL2
57147,,57147,26.31847,SCYL3
55153,,55153,26.31847,SDAD1
6382,,6382,25.52669,SDC1
6383,,6383,26.31847,SDC2
9672,,9672,26.31847,SDC3
6385,,6385,25.525448,SDC4
376844,,376844,8.4894285,SDC4P
27111,,27111,26.31847,SDCBP2
6386,,6386,26.31847,SDCBP
9147,,9147,25.52669,NEMF
10807,,10807,26.31847,ENTR1
10806,,10806,25.525448,SDCCAG8
6388,,6388,26.317228,SDF2
23753,,23753,26.31847,SDF2L1
51150,,51150,26.31847,SDF4
6389,,6389,26.31847,SDHA
644096,,644096,26.31847,SDHAF1
54949,,54949,26.31847,SDHAF2
255812,,255812,8.489829,SDHAP1
727956,,727956,8.489829,SDHAP2
728609,,728609,8.489829,SDHAP3
6390,,6390,26.31847,SDHB
6391,,6391,26.31847,SDHC
6392,,6392,26.31847,SDHD
221935,,221935,26.31847,SDK1
54549,,54549,26.31847,SDK2
8436,,8436,26.31847,CAVIN2
195814,,195814,26.31847,SDR16C5
56948,,56948,26.31847,SDR39U1
93517,,93517,26.31847,SDR42E1
121214,,121214,25.52669,SDR9C7
10993,,10993,25.52669,SDS
113675,,113675,25.52669,SDSL
645832,,645832,25.52669,SEBOX
23478,,23478,25.52669,SEC11A
90701,,90701,25.52669,SEC11C
6396,,6396,25.52669,SEC13
6397,,6397,25.52669,SEC14L1
23541,,23541,25.52669,SEC14L2
266629,,266629,25.525448,SEC14L3
284904,,284904,25.525448,SEC14L4
9717,,9717,25.525448,SEC14L5
653677,,653677,8.489829,SEC1P
9919,,9919,25.525448,SEC16A
89866,,89866,25.52669,SEC16B
26984,,26984,26.31847,SEC22A
9554,,9554,25.52669,SEC22B
9117,,9117,26.31847,SEC22C
10484,,10484,26.31847,SEC23A
10483,,10483,26.31847,SEC23B
11196,,11196,26.31847,SEC23IP
10802,,10802,25.52669,SEC24A
10427,,10427,26.31847,SEC24B
9632,,9632,26.31847,SEC24C
9871,,9871,25.52669,SEC24D
22872,,22872,26.31847,SEC31A
25956,,25956,26.31847,SEC31B
29927,,29927,25.52669,SEC61A1
55176,,55176,26.31847,SEC61A2
10952,,10952,25.525448,SEC61B
23480,,23480,25.525448,SEC61G
7095,,7095,25.52669,SEC62
11231,,11231,26.31847,SEC63
79048,,79048,26.31847,SECISBP2
9728,,9728,26.31847,SECISBP2L
6398,,6398,26.31847,SECTM1
81929,,81929,25.52669,SEH1L
80343,,80343,25.52669,SEL1L2
23231,,23231,26.31847,SEL1L3
6400,,6400,25.52669,SEL1L
6401,,6401,26.31847,SELE
8991,,8991,26.31847,SELENBP1
58515,,58515,26.31847,SELENOK
6402,,6402,26.31847,SELL
140606,,140606,26.31847,SELENOM
83642,,83642,26.31847,SELENOO
6403,,6403,26.31847,SELP
6404,,6404,25.52669,SELPLG
55829,,55829,26.31847,SELENOS
51714,,51714,26.31847,SELENOT
348303,,348303,26.31847,SELENOV
10371,,10371,26.317228,SEMA3A
7869,,7869,26.31847,SEMA3B
10512,,10512,26.31847,SEMA3C
223117,,223117,26.31847,SEMA3D
9723,,9723,26.31847,SEMA3E
6405,,6405,26.31847,SEMA3F
56920,,56920,26.31847,SEMA3G
64218,,64218,26.31847,SEMA4A
10509,,10509,26.31847,SEMA4B
54910,,54910,26.31847,SEMA4C
10507,,10507,26.31847,SEMA4D
10505,,10505,26.31847,SEMA4F
57715,,57715,26.317228,SEMA4G
9037,,9037,26.317228,SEMA5A
54437,,54437,26.31847,SEMA5B
57556,,57556,26.31847,SEMA6A
10501,,10501,25.52669,SEMA6B
10500,,10500,26.31847,SEMA6C
80031,,80031,26.31847,SEMA6D
8482,,8482,26.31847,SEMA7A
6406,,6406,26.31847,SEMG1
6407,,6407,26.31847,SEMG2
29843,,29843,26.31847,SENP1
59343,,59343,25.52669,SENP2
26168,,26168,25.52669,SENP3
205564,,205564,26.31847,SENP5
26054,,26054,26.31847,SENP6
57337,,57337,25.52669,SENP7
123228,,123228,26.31847,SENP8
9403,,9403,25.52669,SELENOF
22929,,22929,26.31847,SEPHS1
22928,,22928,26.31847,SEPHS2
57190,,57190,25.52669,SELENON
6414,,6414,26.31847,SELENOP
51091,,51091,26.31847,SEPSECS
151011,,151011,26.31847,SEPTIN10
55752,,55752,25.52669,SEPTIN11
1731,,1731,25.52669,SEPTIN1
124404,,124404,26.31847,SEPTIN12
346288,,346288,26.31847,SEPTIN14
4735,,4735,25.52669,SEPTIN2
55964,,55964,26.31847,SEPTIN3
5414,,5414,25.52669,SEPTIN4
5413,,5413,26.31847,SEPTIN5
23157,,23157,25.52669,SEPTIN6
989,,989,26.31847,SEPTIN7
285961,,285961,8.489829,SEPTIN7P9
641977,,641977,8.489829,SEPTIN7P2
23176,,23176,26.31847,SEPTIN8
10801,,10801,26.31847,SEPTIN9
6415,,6415,26.31847,SELENOW
51734,,51734,26.31847,MSRB1
84947,,84947,26.31847,SERAC1
26135,,26135,25.52669,SERBP1
8293,,8293,26.31847,SERF1A
10169,,10169,26.31847,SERF2
26297,,26297,26.31847,SERGEF
253190,,253190,26.31847,SERHL2
94009,,94009,8.489829,SERHL
57515,,57515,25.52669,SERINC1
347735,,347735,25.52669,SERINC2
10955,,10955,26.31847,SERINC3
619189,,619189,26.31847,SERINC4
256987,,256987,26.31847,SERINC5
27230,,27230,25.52669,SERP1
387923,,387923,26.31847,SERP2
51156,,51156,25.52669,SERPINA10
256394,,256394,26.31847,SERPINA11
145264,,145264,25.52669,SERPINA12
388007,,388007,8.489829,SERPINA13P
5265,,5265,25.52669,SERPINA1
12,,12,26.317228,SERPINA3
5267,,5267,26.317228,SERPINA4
5104,,5104,25.52669,SERPINA5
866,,866,26.31847,SERPINA6
6906,,6906,26.31847,SERPINA7
327657,,327657,26.31847,SERPINA9
5273,,5273,26.31847,SERPINB10
89778,,89778,26.31847,SERPINB11
1992,,1992,25.52669,SERPINB1
89777,,89777,26.31847,SERPINB12
5275,,5275,26.31847,SERPINB13
5055,,5055,26.31847,SERPINB2
6317,,6317,26.31847,SERPINB3
6318,,6318,26.31847,SERPINB4
5268,,5268,26.31847,SERPINB5
5269,,5269,26.31847,SERPINB6
8710,,8710,26.31847,SERPINB7
5271,,5271,26.31847,SERPINB8
5272,,5272,25.52669,SERPINB9
462,,462,25.52669,SERPINC1
3053,,3053,26.31847,SERPIND1
5054,,5054,25.52669,SERPINE1
5270,,5270,26.31847,SERPINE2
647174,,647174,26.31847,SERPINE3
5176,,5176,26.31847,SERPINF1
5345,,5345,26.31847,SERPINF2
710,,710,25.52669,SERPING1
871,,871,26.31847,SERPINH1
5274,,5274,26.31847,SERPINI1
5276,,5276,26.31847,SERPINI2
29950,,29950,25.525448,SERTAD1
9792,,9792,25.52669,SERTAD2
29946,,29946,26.31847,SERTAD3
56256,,56256,26.31847,SERTAD4
27244,,27244,25.52669,SESN1
83667,,83667,26.31847,SESN2
143686,,143686,26.31847,SESN3
91404,,91404,26.31847,SESTD1
6418,,6418,26.31847,SET
26040,,26040,26.31847,SETBP1
9739,,9739,25.52669,SETD1A
23067,,23067,25.52669,SETD1B
29072,,29072,25.52669,SETD2
84193,,84193,26.317228,SETD3
54093,,54093,26.317228,SETD4
55209,,55209,25.52669,SETD5
79918,,79918,26.31847,SETD6
80854,,80854,25.52669,SETD7
387893,,387893,25.52669,KMT5A
9869,,9869,25.52669,SETDB1
83852,,83852,26.31847,SETDB2
6419,,6419,25.52669,SETMAR
23064,,23064,26.31847,SETX
124925,,124925,26.31847,SEZ6
26470,,26470,26.31847,SEZ6L2
23544,,23544,25.52669,SEZ6L
7536,,7536,25.52669,SF1
10291,,10291,25.52669,SF3A1
8175,,8175,25.52669,SF3A2
10946,,10946,25.52669,SF3A3
23451,,23451,25.52669,SF3B1
51639,,51639,25.52669,SF3B6
10992,,10992,25.52669,SF3B2
23450,,23450,25.52669,SF3B3
10262,,10262,25.52669,SF3B4
83443,,83443,25.52669,SF3B5
57794,,57794,25.52669,SUGP1
9814,,9814,26.31847,SFI1
51460,,51460,25.52669,SFMBT1
57713,,57713,26.31847,SFMBT2
2810,,2810,25.52669,SFN
6421,,6421,25.52669,SFPQ
6422,,6422,25.525448,SFRP1
6423,,6423,25.525448,SFRP2
6424,,6424,26.31847,SFRP4
6425,,6425,26.31847,SFRP5
9295,,9295,26.31847,SRSF11
140890,,140890,26.31847,SREK1
285672,,285672,26.31847,SREK1IP1
10772,,10772,25.52669,SRSF10
135295,,135295,26.31847,SRSF12
10147,,10147,25.52669,SUGP2
57466,,57466,25.52669,SCAF4
11129,,11129,26.31847,CLASRP
6426,,6426,25.52669,SRSF1
8227,,8227,26.31847,AKAP17A
25957,,25957,26.31847,PNISR
6427,,6427,26.31847,SRSF2
10929,,10929,26.31847,SRSF8
9169,,9169,26.31847,SCAF11
6428,,6428,25.52669,SRSF3
6429,,6429,26.317228,SRSF4
6430,,6430,26.31847,SRSF5
6431,,6431,26.31847,SRSF6
6432,,6432,26.31847,SRSF7
6433,,6433,26.31847,SFSWAP
8683,,8683,26.31847,SRSF9
113402,,113402,26.31847,SFT2D1
375035,,375035,26.31847,SFT2D2
84826,,84826,26.317228,SFT2D3
207107,,207107,26.31847,SFTA1P
389376,,389376,26.31847,SFTA2
253970,,253970,25.52669,SFTA3
653509,,653509,25.52669,SFTPA1
729238,,729238,26.31847,SFTPA2
6439,,6439,26.31847,SFTPB
6440,,6440,26.31847,SFTPC
6441,,6441,25.52669,SFTPD
94081,,94081,25.52669,SFXN1
118980,,118980,26.31847,SFXN2
81855,,81855,26.31847,SFXN3
119559,,119559,26.31847,SFXN4
94097,,94097,26.317228,SFXN5
6442,,6442,25.525448,SGCA
6443,,6443,26.317228,SGCB
6444,,6444,25.52669,SGCD
8910,,8910,26.31847,SGCE
6445,,6445,26.31847,SGCG
137868,,137868,26.31847,SGCZ
26084,,26084,26.31847,ARHGEF26
84251,,84251,26.31847,SGIP1
6446,,6446,25.52669,SGK1
84197,,84197,26.31847,POMK
10110,,10110,25.52669,SGK2
157285,,157285,26.31847,PRAG1
79834,,79834,26.31847,PEAK1
23678,,23678,25.52669,SGK3
124923,,124923,25.52669,RSKR
259230,,259230,25.52669,SGMS1
166929,,166929,25.52669,SGMS2
151648,,151648,26.31847,SGO1
151246,,151246,26.31847,SGO2
8879,,8879,26.31847,SGPL1
81537,,81537,26.31847,SGPP1
130367,,130367,26.31847,SGPP2
6448,,6448,25.52669,SGSH
129049,,129049,25.52669,SGSM1
9905,,9905,25.52669,SGSM2
27352,,27352,25.52669,SGSM3
6449,,6449,25.52669,SGTA
54557,,54557,26.31847,SGTB
25970,,25970,26.31847,SH2B1
10603,,10603,25.52669,SH2B2
10019,,10019,26.31847,SH2B3
4068,,4068,26.31847,SH2D1A
117157,,117157,26.31847,SH2D1B
9047,,9047,26.31847,SH2D2A
10045,,10045,26.317228,SH2D3A
10044,,10044,26.31847,SH2D3C
63898,,63898,26.31847,SH2D4A
387694,,387694,26.31847,SH2D4B
400745,,400745,26.31847,SH2D5
284948,,284948,26.31847,SH2D6
646892,,646892,26.31847,SH2D7
6450,,6450,26.31847,SH3BGR
83699,,83699,26.31847,SH3BGRL2
83442,,83442,26.31847,SH3BGRL3
6451,,6451,26.31847,SH3BGRL
23616,,23616,26.31847,SH3BP1
6452,,6452,26.31847,SH3BP2
23677,,23677,26.317228,SH3BP4
9467,,9467,25.52669,SH3BP5
80851,,80851,26.31847,SH3BP5L
152503,,152503,26.31847,SH3D19
201175,True,,,
6455,,6455,25.52669,SH3GL1
6456,,6456,25.52669,SH3GL2
6457,,6457,25.52669,SH3GL3
51100,,51100,25.52669,SH3GLB1
56904,,56904,26.31847,SH3GLB2
30011,,30011,25.52669,SH3KBP1
9644,,9644,25.52669,SH3PXD2A
285590,,285590,26.31847,SH3PXD2B
57630,,57630,26.31847,SH3RF1
153769,,153769,26.31847,SH3RF2
344558,,344558,26.31847,SH3RF3
54436,,54436,26.31847,SH3TC1
79628,,79628,25.52669,SH3TC2
26751,,26751,26.31847,SH3YL1
50944,,50944,26.31847,SHANK1
22941,,22941,25.52669,SHANK2
85358,,85358,25.52669,SHANK3
81858,,81858,25.52669,SHARPIN
6461,,6461,26.31847,SHB
6462,,6462,25.52669,SHBG
6464,,6464,25.52669,SHC1
25759,,25759,26.31847,SHC2
53358,,53358,26.317228,SHC3
399694,,399694,26.31847,SHC4
79801,,79801,25.52669,SHCBP1
56961,,56961,26.31847,SHD
126669,,126669,26.31847,SHE
90525,,90525,26.31847,SHF
7979,,7979,26.31847,SEM1
6469,,6469,25.52669,SHH
387914,,387914,26.31847,SHISA2
152573,,152573,26.31847,SHISA3
149345,,149345,26.31847,SHISA4
51246,,51246,26.31847,SHISA5
388336,,388336,26.31847,SHISA6
729956,,729956,25.52669,SHISA7
729993,,729993,26.31847,SHISA9
92799,,92799,26.31847,SHKBP1
6470,,6470,25.52669,SHMT1
6472,,6472,25.52669,SHMT2
8036,,8036,26.31847,SHOC2
6474,,6474,26.31847,SHOX2
6473,,6473,26.31847,SHOX
23729,,23729,26.31847,SHPK
257218,,257218,25.52669,SHPRH
55164,,55164,25.52669,SHQ1
134549,,134549,26.31847,SHROOM1
357,,357,26.31847,SHROOM2
57619,,57619,26.31847,SHROOM3
57477,,57477,26.31847,SHROOM4
6476,,6476,25.52669,SI
54414,,54414,26.317228,SIAE
6477,,6477,25.52669,SIAH1
6478,,6478,26.31847,SIAH2
283514,,283514,26.31847,SIAH3
54847,,54847,26.31847,SIDT1
51092,,51092,26.31847,SIDT2
59307,,59307,26.31847,SIGIRR
89790,,89790,25.52669,SIGLEC10
114132,,114132,26.31847,SIGLEC11
89858,,89858,26.31847,SIGLEC12
100049587,,100049587,26.31847,SIGLEC14
284266,,284266,26.317228,SIGLEC15
400709,,400709,26.317228,SIGLEC16
6614,,6614,26.31847,SIGLEC1
8778,,8778,26.31847,SIGLEC5
946,,946,26.31847,SIGLEC6
27036,,27036,26.31847,SIGLEC7
27181,,27181,26.31847,SIGLEC8
27180,,27180,26.31847,SIGLEC9
284367,,284367,8.489829,SIGLEC17P
10280,,10280,25.52669,SIGMAR1
150094,,150094,25.52669,SIK1
23235,,23235,25.52669,SIK2
23387,,23387,25.52669,SIK3
80143,,80143,26.31847,SIKE1
64374,,64374,25.52669,SIL1
6490,,6490,26.31847,PMEL
6492,,6492,25.52669,SIM1
6493,,6493,26.31847,SIM2
25942,,25942,25.52669,SIN3A
23309,,23309,26.31847,SIN3B
8487,,8487,25.52669,GEMIN2
6494,,6494,26.31847,SIPA1
26037,,26037,26.31847,SIPA1L1
57568,,57568,26.31847,SIPA1L2
23094,,23094,26.31847,SIPA1L3
140885,,140885,26.31847,SIRPA
10326,,10326,26.31847,SIRPB1
284759,,284759,26.31847,SIRPB2
128646,,128646,26.31847,SIRPD
55423,,55423,26.31847,SIRPG
23411,,23411,25.52669,SIRT1
22933,,22933,25.525448,SIRT2
23410,,23410,25.525448,SIRT3
23409,,23409,26.31847,SIRT4
23408,,23408,26.31847,SIRT5
51548,,51548,25.52669,SIRT6
51547,,51547,25.52669,SIRT7
27240,,27240,26.31847,SIT1
10572,,10572,26.31847,SIVA1
6495,,6495,25.52669,SIX1
10736,,10736,26.31847,SIX2
6496,,6496,25.52669,SIX3
51804,,51804,25.52669,SIX4
147912,,147912,26.31847,SIX5
4990,,4990,26.31847,SIX6
220134,,220134,25.52669,SKA1
348235,,348235,25.52669,SKA2
221150,,221150,25.52669,SKA3
8631,,8631,25.52669,SKAP1
8935,,8935,26.31847,SKAP2
6497,,6497,26.31847,SKI
6498,,6498,26.31847,SKIL
391037,,391037,8.489829,SKINT1L
23517,,23517,26.31847,MTREX
6499,,6499,26.31847,SKIV2L
6500,,6500,26.31847,SKP1
6502,,6502,25.52669,SKP2
84174,,84174,26.31847,SLA2
6503,,6503,26.31847,SLA
122060,,122060,25.52669,SLAIN1
57606,,57606,26.31847,SLAIN2
6504,,6504,25.52669,SLAMF1
114836,,114836,25.525448,SLAMF6
57823,,57823,25.525448,SLAMF7
56833,,56833,25.525448,SLAMF8
89886,,89886,26.31847,SLAMF9
7884,,7884,25.52669,SLBP
6554,,6554,26.31847,SLC10A1
6555,,6555,25.52669,SLC10A2
8273,,8273,26.31847,SLC10A3
201780,,201780,26.31847,SLC10A4
347051,,347051,26.31847,SLC10A5
345274,,345274,26.31847,SLC10A6
84068,,84068,26.31847,SLC10A7
6556,,6556,25.52669,SLC11A1
4891,,4891,26.31847,SLC11A2
6557,,6557,26.31847,SLC12A1
6558,,6558,25.52669,SLC12A2
6559,,6559,25.52669,SLC12A3
6560,,6560,26.31847,SLC12A4
57468,,57468,25.52669,SLC12A5
9990,,9990,26.31847,SLC12A6
10723,,10723,26.31847,SLC12A7
84561,,84561,26.31847,SLC12A8
56996,,56996,26.31847,SLC12A9
6561,,6561,26.31847,SLC13A1
9058,,9058,26.31847,SLC13A2
64849,,64849,26.31847,SLC13A3
26266,,26266,26.31847,SLC13A4
284111,,284111,26.31847,SLC13A5
6563,,6563,26.31847,SLC14A1
8170,,8170,26.317228,SLC14A2
6564,,6564,25.52669,SLC15A1
6565,,6565,26.31847,SLC15A2
51296,,51296,26.31847,SLC15A3
121260,,121260,26.31847,SLC15A4
117247,,117247,26.317228,SLC16A10
162515,,162515,25.525448,SLC16A11
387700,,387700,26.31847,SLC16A12
201232,,201232,25.52669,SLC16A13
151473,,151473,26.31847,SLC16A14
6566,,6566,25.52669,SLC16A1
6567,,6567,25.52669,SLC16A2
9123,,9123,26.31847,SLC16A3
9122,,9122,26.31847,SLC16A4
9121,,9121,26.31847,SLC16A5
9120,,9120,26.31847,SLC16A6
9194,,9194,26.31847,SLC16A7
23539,,23539,26.31847,SLC16A8
220963,,220963,26.31847,SLC16A9
6568,,6568,26.31847,SLC17A1
10246,,10246,26.31847,SLC17A2
10786,,10786,26.31847,SLC17A3
10050,,10050,26.31847,SLC17A4
26503,,26503,26.31847,SLC17A5
57084,,57084,26.31847,SLC17A6
57030,,57030,26.31847,SLC17A7
246213,,246213,26.317228,SLC17A8
63910,,63910,26.317228,SLC17A9
6570,,6570,26.31847,SLC18A1
6571,,6571,26.31847,SLC18A2
6572,,6572,26.31847,SLC18A3
6573,,6573,25.52669,SLC19A1
10560,,10560,26.31847,SLC19A2
80704,,80704,25.52669,SLC19A3
6505,,6505,25.52669,SLC1A1
6506,,6506,25.52669,SLC1A2
6507,,6507,25.52669,SLC1A3
6509,,6509,26.31847,SLC1A4
6510,,6510,25.52669,SLC1A5
6511,,6511,25.52669,SLC1A6
6512,,6512,25.52669,SLC1A7
6574,,6574,25.52669,SLC20A1
6575,,6575,26.31847,SLC20A2
387775,,387775,26.31847,SLC22A10
55867,,55867,26.31847,SLC22A11
116085,,116085,25.52669,SLC22A12
9390,,9390,26.31847,SLC22A13
9389,,9389,25.52669,SLC22A14
55356,,55356,26.31847,SLC22A15
6580,,6580,26.31847,SLC22A1
85413,,85413,26.31847,SLC22A16
51310,,51310,25.52669,SLC22A17
5002,,5002,26.31847,SLC22A18
5003,,5003,26.31847,SLC22A18AS
440044,,440044,8.489829,SLC22A20P
63027,,63027,26.31847,SLC22A23
283238,,283238,26.31847,SLC22A24
387601,,387601,26.31847,SLC22A25
6582,,6582,25.52669,SLC22A2
6581,,6581,25.52669,SLC22A3
6583,,6583,26.31847,SLC22A4
6584,,6584,25.52669,SLC22A5
9356,,9356,26.31847,SLC22A6
10864,,10864,26.31847,SLC22A7
9376,,9376,25.52669,SLC22A8
114571,,114571,26.31847,SLC22A9
9963,,9963,25.52669,SLC23A1
9962,,9962,26.31847,SLC23A2
151295,,151295,26.31847,SLC23A3
9187,,9187,26.31847,SLC24A1
25769,,25769,25.52669,SLC24A2
57419,,57419,26.31847,SLC24A3
123041,,123041,26.31847,SLC24A4
283652,,283652,26.31847,SLC24A5
80024,,80024,26.31847,SLC8B1
1468,,1468,26.31847,SLC25A10
8402,,8402,26.31847,SLC25A11
8604,,8604,26.31847,SLC25A12
10165,,10165,26.31847,SLC25A13
9016,,9016,26.31847,SLC25A14
10166,,10166,26.31847,SLC25A15
6576,,6576,26.31847,SLC25A1
8034,,8034,26.31847,SLC25A16
10478,,10478,26.317228,SLC25A17
83733,,83733,26.317228,SLC25A18
60386,,60386,25.525448,SLC25A19
788,,788,26.31847,SLC25A20
89874,,89874,26.31847,SLC25A21
79751,,79751,26.31847,SLC25A22
79085,,79085,26.31847,SLC25A23
29957,,29957,26.31847,SLC25A24
114789,,114789,26.31847,SLC25A25
115286,,115286,25.52669,SLC25A26
9481,,9481,25.52669,SLC25A27
83884,,83884,26.31847,SLC25A2
81894,,81894,26.31847,SLC25A28
123096,,123096,26.31847,SLC25A29
253512,,253512,26.31847,SLC25A30
83447,,83447,26.31847,SLC25A31
81034,,81034,26.31847,SLC25A32
84275,,84275,26.31847,SLC25A33
284723,,284723,26.31847,SLC25A34
5250,,5250,26.31847,SLC25A3
399512,,399512,26.31847,SLC25A35
55186,,55186,26.31847,SLC25A36
51312,,51312,26.31847,SLC25A37
54977,,54977,26.31847,SLC25A38
51629,,51629,26.31847,SLC25A39
55972,,55972,26.31847,SLC25A40
284427,,284427,26.31847,SLC25A41
284439,,284439,25.52669,SLC25A42
291,,291,26.31847,SLC25A4
203427,,203427,26.31847,SLC25A43
9673,,9673,26.31847,SLC25A44
283130,,283130,26.31847,SLC25A45
91137,,91137,25.52669,SLC25A46
292,,292,26.31847,SLC25A5
293,,293,26.31847,SLC25A6
65012,,65012,26.31847,SLC26A10
10861,,10861,26.31847,SLC26A1
284129,,284129,26.317228,SLC26A11
1836,,1836,26.317228,SLC26A2
1811,,1811,26.31847,SLC26A3
5172,,5172,26.31847,SLC26A4
375611,,375611,26.31847,SLC26A5
65010,,65010,26.31847,SLC26A6
115111,,115111,26.31847,SLC26A7
116369,,116369,26.31847,SLC26A8
115019,,115019,26.31847,SLC26A9
376497,,376497,26.31847,SLC27A1
11001,,11001,26.31847,SLC27A2
11000,,11000,26.31847,SLC27A3
10999,,10999,26.31847,SLC27A4
10998,,10998,26.31847,SLC27A5
28965,,28965,26.31847,SLC27A6
9154,,9154,26.31847,SLC28A1
9153,,9153,26.31847,SLC28A2
64078,,64078,26.31847,SLC28A3
2030,,2030,26.31847,SLC29A1
3177,,3177,25.52669,SLC29A2
55315,,55315,26.31847,SLC29A3
222962,,222962,26.31847,SLC29A4
81031,,81031,26.31847,SLC2A10
66035,,66035,25.52669,SLC2A11
154091,,154091,26.31847,SLC2A12
114134,,114134,26.31847,SLC2A13
144195,,144195,25.52669,SLC2A14
6513,,6513,25.525448,SLC2A1
6514,,6514,25.525448,SLC2A2
6515,,6515,25.52669,SLC2A3
6517,,6517,25.52669,SLC2A4
56731,,56731,26.31847,SLC2A4RG
6518,,6518,25.52669,SLC2A5
11182,,11182,26.31847,SLC2A6
155184,,155184,25.52669,SLC2A7
29988,,29988,26.31847,SLC2A8
56606,,56606,25.52669,SLC2A9
55532,,55532,25.52669,SLC30A10
7779,,7779,26.31847,SLC30A1
7780,,7780,26.31847,SLC30A2
7781,,7781,26.31847,SLC30A3
7782,,7782,26.31847,SLC30A4
64924,,64924,25.52669,SLC30A5
55676,,55676,25.52669,SLC30A6
148867,,148867,26.31847,SLC30A7
169026,,169026,25.52669,SLC30A8
10463,,10463,26.31847,SLC30A9
1317,,1317,25.52669,SLC31A1
1318,,1318,26.31847,SLC31A2
140679,,140679,25.52669,SLC32A1
9197,,9197,26.31847,SLC33A1
6569,,6569,26.31847,SLC34A1
10568,,10568,26.31847,SLC34A2
142680,,142680,26.31847,SLC34A3
10559,,10559,25.52669,SLC35A1
7355,,7355,25.52669,SLC35A2
23443,,23443,26.31847,SLC35A3
113829,,113829,26.31847,SLC35A4
55032,,55032,26.31847,SLC35A5
10237,,10237,26.31847,SLC35B1
347734,,347734,26.31847,SLC35B2
51000,,51000,26.31847,SLC35B3
84912,,84912,26.31847,SLC35B4
55343,,55343,26.31847,SLC35C1
51006,,51006,26.31847,SLC35C2
23169,,23169,26.31847,SLC35D1
11046,,11046,26.31847,SLC35D2
340146,,340146,26.31847,SLC35D3
79939,,79939,26.31847,SLC35E1
728661,,728661,25.52669,SLC35E2B
9906,,9906,25.52669,SLC35E2A
55508,,55508,26.31847,SLC35E3
339665,,339665,26.31847,SLC35E4
222553,,222553,26.317228,SLC35F1
54733,,54733,26.31847,SLC35F2
148641,,148641,26.31847,SLC35F3
341880,,341880,26.317228,SLC35F4
80255,,80255,25.52669,SLC35F5
206358,,206358,26.31847,SLC36A1
153201,,153201,26.31847,SLC36A2
285641,,285641,26.31847,SLC36A3
120103,,120103,26.31847,SLC36A4
54020,,54020,26.31847,SLC37A1
219855,,219855,26.31847,SLC37A2
84255,,84255,26.31847,SLC37A3
2542,,2542,26.31847,SLC37A4
124565,,124565,26.31847,SLC38A10
151258,,151258,26.31847,SLC38A11
81539,,81539,26.31847,SLC38A1
54407,,54407,26.31847,SLC38A2
10991,,10991,26.31847,SLC38A3
55089,,55089,26.317228,SLC38A4
92745,,92745,26.31847,SLC38A5
145389,,145389,26.31847,SLC38A6
55238,,55238,26.31847,SLC38A7
146167,,146167,26.317228,SLC38A8
153129,,153129,25.52669,SLC38A9
57181,,57181,26.31847,SLC39A10
201266,,201266,26.31847,SLC39A11
221074,,221074,26.31847,SLC39A12
27173,,27173,26.31847,SLC39A1
91252,,91252,25.52669,SLC39A13
23516,,23516,25.52669,SLC39A14
29986,,29986,26.31847,SLC39A2
29985,,29985,26.31847,SLC39A3
55630,,55630,26.31847,SLC39A4
283375,,283375,25.52669,SLC39A5
25800,,25800,25.52669,SLC39A6
7922,,7922,26.31847,SLC39A7
64116,,64116,26.317228,SLC39A8
55334,,55334,26.317228,SLC39A9
6519,,6519,26.317228,SLC3A1
6520,,6520,26.31847,SLC3A2
30061,,30061,25.52669,SLC40A1
254428,,254428,26.31847,SLC41A1
84102,,84102,26.31847,SLC41A2
54946,,54946,26.31847,SLC41A3
8501,,8501,26.31847,SLC43A1
124935,,124935,26.31847,SLC43A2
29015,,29015,25.52669,SLC43A3
23446,,23446,26.31847,SLC44A1
57153,,57153,26.31847,SLC44A2
126969,,126969,26.31847,SLC44A3
80736,,80736,26.31847,SLC44A4
204962,,204962,26.31847,SLC44A5
50651,,50651,26.31847,SLC45A1
51151,,51151,26.31847,SLC45A2
85414,,85414,26.31847,SLC45A3
57210,,57210,26.31847,SLC45A4
113235,,113235,25.52669,SLC46A1
57864,,57864,25.52669,SLC46A2
283537,,283537,25.52669,SLC46A3
55244,,55244,26.31847,SLC47A1
146802,,146802,26.31847,SLC47A2
55652,,55652,26.31847,SLC48A1
57282,,57282,26.31847,SLC4A10
83959,,83959,25.52669,SLC4A11
6521,,6521,26.31847,SLC4A1
22950,,22950,26.31847,SLC4A1AP
6522,,6522,26.31847,SLC4A2
6508,,6508,26.31847,SLC4A3
